date,bankroll,bet_size,profit,bet_on,odds_taken,predicted_prob,daily_return
2008-06-13,5.128603657778417e-81,4.6623669616167423e-82,-4.6623669616167423e-82,Errani S.,2.5,0.5,-0.08333333333333326
2008-06-13,4.637903925089741e-81,4.906997326886757e-82,-4.906997326886757e-82,Gallovits E.,2.62,0.5,-0.0956790123456791
2008-06-14,3.99375060216061e-81,6.441533229291307e-82,-6.441533229291307e-82,Cohen Aloro S.,3.25,0.5,-0.13888888888888895
2008-06-15,3.3946880118365183e-81,5.990625903240914e-82,-5.990625903240914e-82,Martinez-Sanchez M.J.,3.5,0.5,-0.15000000000000002
2008-06-09,3.819024013316083e-81,2.828906676530432e-82,4.243360014795648e-82,Cirstea S.,2.5,0.5,0.125
2008-06-09,4.057713014148338e-81,1.9095120066580416e-82,2.386890008322552e-82,Nakamura A.,2.25,0.5,0.0625
2008-06-09,3.449056062026087e-81,6.086569521222507e-82,-6.086569521222507e-82,Elliott A.,3.5,0.5,-0.15000000000000002
2008-06-09,4.526886081409239e-81,4.7903556417028987e-82,1.0778300193831523e-81,Rao S.,3.25,0.5,0.3125
2008-06-09,5.941537981849626e-81,6.287341779735054e-82,1.4146519004403872e-81,Cavaday N.,3.25,0.5,0.3125
2008-06-09,6.491130245170716e-81,4.01162236000796e-82,5.495922633210905e-82,Shvedova Y.,2.37,0.5,0.09250000000000003
2008-06-09,6.343604557780472e-81,1.4752568739024365e-82,-1.4752568739024365e-82,Olaru R.,2.1,0.5,-0.022727272727272818
2008-06-09,5.550653988057913e-81,7.92950569722559e-82,-7.92950569722559e-82,Fedossova Y.,3.0,0.5,-0.125
2008-06-09,5.175883554557652e-81,3.7477043350026063e-82,-3.7477043350026063e-82,Niculescu M.,2.37,0.5,-0.06751824817518248
2008-06-09,4.528898110237945e-81,6.469854443197065e-82,-6.469854443197065e-82,Fitzpatrick A.,3.0,0.5,-0.1250000000000001
2008-06-10,4.302453204726048e-81,2.2644490551189727e-82,-2.2644490551189727e-82,Keothavong A.,2.25,0.5,-0.050000000000000044
2008-06-10,3.8414760756482574e-81,4.6097712907779085e-82,-4.6097712907779085e-82,Ruutel M.,2.75,0.5,-0.1071428571428571
2008-06-10,3.2012300630402145e-81,6.402460126080428e-82,-6.402460126080428e-82,Dubois S.,4.0,0.5,-0.16666666666666663
2008-06-10,2.7210455535841826e-81,4.8018450945603217e-82,-4.8018450945603217e-82,Yuan M.,3.5,0.5,-0.1499999999999999
2008-06-10,2.607668655518175e-81,1.133768980660077e-82,-1.133768980660077e-82,Sequera M.,2.2,0.5,-0.04166666666666674
2008-06-10,2.1730572129318124e-81,4.3461144258636245e-82,-4.3461144258636245e-82,Ditty J.,4.0,0.5,-0.16666666666666663
2008-06-10,2.082513162392987e-81,9.054405053882559e-83,-9.054405053882559e-83,Bremond S.,2.2,0.5,-0.04166666666666663
2008-06-10,2.1345759914528116e-81,4.732984459984065e-83,5.2062829059824715e-83,Czink M.,2.1,0.5,0.02499999999999991
2008-06-10,2.027847191880171e-81,1.0672879957264059e-82,-1.0672879957264059e-82,Lisicki S.,2.25,0.5,-0.050000000000000044
2008-06-10,2.7882898888352352e-81,3.0417707878202565e-82,7.604426969550641e-82,South M.,3.5,0.5,0.375
2008-06-10,2.6721111434671e-81,1.161787453681349e-82,-1.161787453681349e-82,Kerber A.,2.2,0.5,-0.04166666666666674
2008-06-11,2.839118089933794e-81,1.33605557173355e-82,1.6700694646669376e-82,Wickmayer Y.,2.25,0.5,0.0625
2008-06-11,3.016562970554656e-81,1.419559044966897e-82,1.774448806208621e-82,Nakamura A.,2.25,0.5,0.0625
2008-06-11,2.6933597951380856e-81,3.2320317541657027e-82,-3.2320317541657027e-82,O'Brien K.,2.75,0.5,-0.1071428571428572
2008-06-11,3.198364756726477e-81,2.885742637647949e-82,5.050049615883911e-82,Czink M.,2.75,0.5,0.1875
2008-06-11,3.4942134967236763e-81,2.1594798539941545e-82,2.958487399971992e-82,Rao S.,2.37,0.5,0.09250000000000003
2008-06-11,3.258290322674815e-81,2.359231740488614e-82,-2.359231740488614e-82,Mirza S.,2.37,0.5,-0.06751824817518248
2008-06-11,2.739925953158367e-81,5.183643695164478e-82,-5.183643695164478e-82,Ruano Pascual V.,3.75,0.5,-0.15909090909090917
2008-06-11,2.993369103825516e-81,1.849950004869701e-82,2.5344315066714904e-82,Cetkovska P.,2.37,0.5,0.09250000000000003
2008-06-11,3.0682033314211543e-81,6.803111599603451e-83,7.483422759563797e-83,Pin C.,2.1,0.5,0.025000000000000133
2008-06-11,3.144908414706683e-81,6.973189389593538e-83,7.670508328552892e-83,Bondarenko K.,2.1,0.5,0.02499999999999991
2008-06-11,2.8079539417023956e-81,3.3695447300428744e-82,-3.3695447300428744e-82,Dechy N.,2.75,0.5,-0.1071428571428571
2008-06-12,2.316772809257457e-81,4.9118113244493855e-82,-4.9118113244493855e-82,Rao S.,4.33,0.5,-0.17492492492492484
2008-06-12,2.6758725946923634e-81,2.2166653421907772e-82,3.590997854349059e-82,South M.,2.62,0.5,0.15500000000000003
2008-06-12,2.304223623207313e-81,3.716489714850505e-82,-3.716489714850505e-82,Shvedova Y.,3.25,0.5,-0.13888888888888895
2008-06-12,2.083757782715255e-81,2.2046584049205774e-82,-2.2046584049205774e-82,Pin C.,2.62,0.5,-0.095679012345679
2008-06-12,2.2139926441349584e-81,1.0418788913576276e-82,1.3023486141970344e-82,Mattek B.,2.25,0.5,0.0625
2008-06-12,1.8449938701124654e-81,3.6899877402249304e-82,-3.6899877402249304e-82,Czink M.,4.0,0.5,-0.16666666666666663
2008-06-12,1.5759322640543975e-81,2.690616060580679e-82,-2.690616060580679e-82,Makarova E.,3.4,0.5,-0.14583333333333337
2008-06-13,1.339542424446238e-81,2.363898396081596e-82,-2.363898396081596e-82,South M.,3.5,0.5,-0.1499999999999999
2008-06-13,1.9255922351414671e-81,2.131090220709924e-82,5.860498106952292e-82,Mattek B.,3.75,0.5,0.4375
2008-06-14,2.0459417498378089e-81,9.627961175707336e-83,1.203495146963417e-82,Bondarenko K.,2.25,0.5,0.0625
2008-06-15,1.9994430737051315e-81,4.649867613267751e-83,-4.649867613267751e-83,Wickmayer Y.,2.1,0.5,-0.022727272727272707
2008-06-16,1.6995266126493618e-81,2.999164610557697e-82,-2.999164610557697e-82,O'Brien K.,3.5,0.5,-0.15000000000000002
2008-06-16,1.6145502820168936e-81,8.497633063246809e-83,-8.497633063246809e-83,Cornet A.,2.25,0.5,-0.050000000000000044
2008-06-16,1.5055386753843662e-81,1.0901160663252751e-82,-1.0901160663252751e-82,Dellacqua C.,2.37,0.5,-0.06751824817518248
2008-06-16,1.2797078740767112e-81,2.2583080130765492e-82,-2.2583080130765492e-82,Peer S.,3.5,0.5,-0.15000000000000002
2008-06-16,1.1019706693438346e-81,1.7773720473287655e-82,-1.7773720473287655e-82,Garbin T.,3.25,0.5,-0.13888888888888895
2008-06-16,2.2039413386876696e-81,2.2039413386876694e-82,1.1019706693438348e-81,Rezai A.,6.0,0.5,1.0000000000000004
2008-06-17,2.0202795604636971e-81,1.8366177822397247e-82,-1.8366177822397247e-82,Pironkova T.,2.5,0.5,-0.08333333333333337
2008-06-17,1.7256554578960745e-81,2.9462410256762253e-82,-2.9462410256762253e-82,South M.,3.4,0.5,-0.14583333333333337
2008-06-17,2.2649227884885976e-81,2.3967436915223257e-82,5.392673305925232e-82,Govortsova O.,3.25,0.5,0.3125
2008-06-17,2.151676649064168e-81,1.132461394244299e-82,-1.132461394244299e-82,Dushevina V.,2.25,0.5,-0.04999999999999993
2008-06-17,2.0063992110799082e-81,1.4527743798425954e-82,-1.4527743798425954e-82,Li N.,2.37,0.5,-0.06751824817518248
2008-06-18,1.8391992768232492e-81,1.6719993425665902e-82,-1.6719993425665902e-82,Bammer S.,2.5,0.5,-0.08333333333333326
2008-06-18,2.7587989152348737e-81,3.065332128038749e-82,9.195996384116246e-82,Wozniacki C.,4.0,0.5,0.5
2008-06-18,2.4948397597648704e-81,2.6395915547000335e-82,-2.6395915547000335e-82,Rezai A.,2.62,0.5,-0.095679012345679
2008-06-18,2.962622214720784e-81,2.6730425997480753e-82,4.677824549559132e-82,Stosur S.,2.75,0.5,0.1875
2008-06-18,4.814261098921274e-81,5.2903968120014e-82,1.85163888420049e-81,Makarova E.,4.5,0.5,0.6250000000000002
2008-06-19,3.9721268376234837e-81,8.421342612977905e-82,-8.421342612977905e-82,Razzano V.,4.33,0.5,-0.17492492492492495
2008-06-19,6.951221965841096e-81,7.447737820544032e-82,2.9790951282176126e-81,Stosur S.,5.0,0.5,0.7499999999999998
2008-06-19,6.371953468687671e-81,5.792684971534246e-82,-5.792684971534246e-82,Makarova E.,2.5,0.5,-0.08333333333333337
2008-06-19,6.053355795253287e-81,3.1859767343438355e-82,-3.1859767343438355e-82,Kleybanova A.,2.25,0.5,-0.050000000000000044
2008-06-19,5.212611934801442e-81,8.407438604518455e-82,-8.407438604518455e-82,Dulko G.,3.25,0.5,-0.13888888888888884
2008-06-20,4.452439360976232e-81,7.601725738252103e-82,-7.601725738252103e-82,Stosur S.,3.4,0.5,-0.14583333333333337
2008-06-20,4.266921054268889e-81,1.8551830670734312e-82,-1.8551830670734312e-82,Bartoli M.,2.2,0.5,-0.04166666666666663
2008-06-21,4.089132677007685e-81,1.7778837726120384e-82,-1.7778837726120384e-82,Petrova N.,2.2,0.5,-0.04166666666666663
2008-06-15,3.9961978434393283e-81,9.293483356835655e-83,-9.293483356835655e-83,Rus A.,2.1,0.5,-0.022727272727272707
2008-06-15,4.0961027895253117e-81,9.082267825998481e-83,9.990494608598331e-83,Pin C.,2.1,0.5,0.025000000000000133
2008-06-16,4.7309987219017355e-81,3.919110693681626e-82,6.348959323764234e-82,Errani S.,2.62,0.5,0.15500000000000003
2008-06-16,4.53387377515583e-81,1.971249467459058e-82,-1.971249467459058e-82,Zakopalova K.,2.2,0.5,-0.04166666666666663
2008-06-16,4.227754560409907e-81,3.061192147459229e-82,-3.061192147459229e-82,Benesova I.,2.37,0.5,-0.06751824817518248
2008-06-16,5.813162520563622e-81,6.341631840614861e-82,1.5854079601537152e-81,Mirza S.,3.5,0.5,0.375
2008-06-16,4.583455064290548e-81,1.229707456273074e-81,-1.229707456273074e-81,Gordon A.,7.5,0.5,-0.21153846153846156
2008-06-16,3.9150345340815096e-81,6.684205302090383e-82,-6.684205302090383e-82,Medina G. A.,3.4,0.5,-0.14583333333333337
2008-06-16,5.138482825981981e-81,5.437547964002096e-82,1.2234482919004717e-81,Harkleroad A.,3.25,0.5,0.3125
2008-06-16,4.014439707798423e-81,1.1240431181835583e-81,-1.1240431181835583e-81,Parmentier P.,9.0,0.5,-0.21875
2008-06-17,5.419493605527871e-81,5.854391240539367e-82,1.4050538977294482e-81,Cirstea S.,3.4,0.5,0.3500000000000001
2008-06-17,6.77436700690984e-81,6.774367006909839e-82,1.3548734013819679e-81,Tanasugarn T.,3.0,0.5,0.25
2008-06-17,7.113085357255332e-81,2.822652919545769e-82,3.387183503454923e-82,Bondarenko A.,2.2,0.5,0.050000000000000044
2008-06-17,5.690468285804266e-81,1.4226170714510665e-81,-1.4226170714510665e-81,Kerber A.,6.0,0.5,-0.19999999999999996
2008-06-17,4.471082224560495e-81,1.2193860612437711e-81,-1.2193860612437711e-81,Pin C.,8.0,0.5,-0.2142857142857143
2008-06-18,4.369466719456847e-81,1.0161550510364769e-82,-1.0161550510364769e-82,Mirza S.,2.1,0.5,-0.022727272727272707
2008-06-18,3.6051380815939e-81,7.64328637862947e-82,-7.64328637862947e-82,Chan Y.J.,4.33,0.5,-0.17492492492492495
2008-06-18,3.218873287137411e-81,3.862647944564893e-82,-3.862647944564893e-82,Koryttseva M.,2.75,0.5,-0.1071428571428571
2008-06-18,2.575098629709929e-81,6.437746574274822e-82,-6.437746574274822e-82,Errani S.,6.0,0.5,-0.19999999999999996
2008-06-19,2.0386197485203603e-81,5.364788811895685e-82,-5.364788811895685e-82,Cirstea S.,7.0,0.5,-0.20833333333333337
2008-06-19,2.420860951367928e-81,2.184235444843243e-82,3.8224120284756754e-82,Tanasugarn T.,2.75,0.5,0.1875
2008-06-19,2.723468570288919e-81,2.01738412613994e-82,3.02607618920991e-82,Bondarenko A.,2.5,0.5,0.125
2008-06-20,3.6766825698900405e-81,3.971724998338007e-82,9.532139996011217e-82,Tanasugarn T.,3.4,0.5,0.34999999999999987
2008-06-21,8.272535782252591e-81,7.659755353937584e-82,4.595853212362551e-81,Tanasugarn T.,7.0,0.5,1.25
2008-06-23,7.583157800398209e-81,6.893779818543825e-82,-6.893779818543825e-82,Llagostera Vives N.,2.5,0.5,-0.08333333333333337
2008-06-23,7.96231569041812e-81,3.159649083499256e-82,3.791578900199108e-82,Zheng J.,2.2,0.5,0.050000000000000044
2008-06-23,1.0948184074324913e-80,1.194347353562718e-81,2.9858683839067945e-81,Rodina E.,3.5,0.5,0.3749999999999998
2008-06-23,1.2645152605845274e-80,1.0475114392100998e-81,1.6969685315203618e-81,Radwanska U.,2.62,0.5,0.15500000000000003
2008-06-23,1.0186372932486472e-80,2.4587796733588034e-81,-2.4587796733588034e-81,Olaru I.,5.5,0.5,-0.19444444444444442
2008-06-23,1.1765260737021875e-80,9.746221015650638e-82,1.5788878045354034e-81,Baltacha E.,2.62,0.5,0.15500000000000003
2008-06-23,9.707223385876156e-81,2.0580373511457183e-81,-2.0580373511457183e-81,Ondraskova Z.,4.33,0.5,-0.17492492492492495
2008-06-23,7.973790638398271e-81,1.733432747477885e-81,-1.733432747477885e-81,Yuan M.,4.5,0.5,-0.1785714285714286
2008-06-23,6.201837163198655e-81,1.7719534751996157e-81,-1.7719534751996157e-81,Kanepi K.,10.0,0.5,-0.22222222222222232
2008-06-23,6.77550710079453e-81,4.187371807269166e-82,5.736699375958758e-82,Pavlyuchenkova A.,2.37,0.5,0.09250000000000003
2008-06-23,8.045914682193505e-81,7.259471893708425e-82,1.2704075813989743e-81,Parmentier P.,2.75,0.5,0.1875
2008-06-23,6.48143127176699e-81,1.5644834104265148e-81,-1.5644834104265148e-81,Rodionova A.,5.5,0.5,-0.19444444444444442
2008-06-23,4.976813297963939e-81,1.5046179738030513e-81,-1.5046179738030513e-81,De Los Rios R.,15.0,0.5,-0.2321428571428571
2008-06-23,4.088096637613236e-81,8.887166603507034e-82,-8.887166603507034e-82,Fujiwara R.,4.5,0.5,-0.1785714285714285
2008-06-23,4.977257656294115e-81,4.754871757651759e-82,8.89161018680879e-82,Dushevina V.,2.87,0.5,0.21750000000000003
2008-06-23,4.3551004492573505e-81,6.221572070367643e-82,-6.221572070367643e-82,Bremond S.,3.0,0.5,-0.125
2008-06-23,3.402422225982305e-81,9.526782232750454e-82,-9.526782232750454e-82,Johansson M.,9.0,0.5,-0.21875
2008-06-23,3.4874827816318627e-81,7.732777786323427e-83,8.506055564955772e-83,Dellacqua C.,2.1,0.5,0.02499999999999991
2008-06-23,2.7245959231498927e-81,7.628868584819699e-82,-7.628868584819699e-82,Dubois S.,9.0,0.5,-0.21875
2008-06-23,2.4639092761818473e-81,2.606866469680453e-82,-2.606866469680453e-82,Meusburger Y.,2.62,0.5,-0.0956790123456791
2008-06-23,2.001926286897751e-81,4.6198298928409634e-82,-4.6198298928409634e-82,Benesova I.,5.0,0.5,-0.1875
2008-06-23,1.6265651081044227e-81,3.753611787933283e-82,-3.753611787933283e-82,South M.,5.0,0.5,-0.1875
2008-06-23,1.7078933635096438e-81,6.777354617101767e-83,8.132825540522121e-83,Perebiynis T.,2.2,0.5,0.050000000000000044
2008-06-23,1.4944066930709384e-81,2.1348667043870548e-82,-2.1348667043870548e-82,Sequera M.,3.0,0.5,-0.125
2008-06-23,1.2566601737187436e-81,2.3774651935219475e-82,-2.3774651935219475e-82,Garbin T.,3.75,0.5,-0.15909090909090917
2008-06-23,1.151938492575515e-81,1.0472168114322862e-82,-1.0472168114322862e-82,Craybas J.,2.5,0.5,-0.08333333333333326
2008-06-23,1.0079461810035756e-81,1.4399231157193937e-82,-1.4399231157193937e-82,Yan Z.,3.0,0.5,-0.125
2008-06-23,8.316312709631603e-82,1.7631491004041523e-82,-1.7631491004041523e-82,Lisicki S.,4.33,0.5,-0.17492492492492495
2008-06-23,7.520616123216234e-82,7.956965864153694e-83,-7.956965864153694e-83,Harkleroad A.,2.62,0.5,-0.095679012345679
2008-06-24,6.714835824300209e-82,8.057802989160251e-83,-8.057802989160251e-83,Vakulenko J.,2.75,0.5,-0.1071428571428571
2008-06-24,5.646566488616085e-82,1.0682693356841242e-82,-1.0682693356841242e-82,Muller M.,3.75,0.5,-0.15909090909090906
2008-06-24,6.705297705231601e-82,6.049892666374377e-83,1.058731216615516e-82,Sugiyama A.,2.75,0.5,0.1875
2008-06-24,5.448054385500676e-82,1.2572433197309251e-82,-1.2572433197309251e-82,Castano C.,5.0,0.5,-0.1874999999999999
2008-06-24,4.313043055188035e-82,1.1350113303126409e-82,-1.1350113303126409e-82,Hrdinova E.,7.0,0.5,-0.20833333333333337
2008-06-24,3.311800917376527e-82,1.0012421378115082e-82,-1.0012421378115082e-82,Cavaday N.,15.0,0.5,-0.2321428571428571
2008-06-24,3.725776032048593e-82,2.7598340978137723e-83,4.139751146720658e-83,Niculescu M.,2.5,0.5,0.125
2008-06-24,3.570535364046568e-82,1.5524066800202482e-83,-1.5524066800202482e-83,Krajicek M.,2.2,0.5,-0.04166666666666674
2008-06-24,3.48938683304551e-82,8.114853100105843e-84,-8.114853100105843e-84,Kutuzova V.,2.1,0.5,-0.022727272727272707
2008-06-24,6.97877366609102e-82,6.97877366609102e-83,3.48938683304551e-82,Goerges J.,6.0,0.5,1.0
2008-06-24,9.595813790875152e-82,1.046816049913653e-82,2.6170401247841323e-82,Kudryavtseva A.,3.5,0.5,0.375
2008-06-24,8.796162641635557e-82,7.996511492395959e-83,-7.996511492395959e-83,Cetkovska P.,2.5,0.5,-0.08333333333333326
2008-06-24,7.57447338585284e-82,1.2216892557827162e-82,-1.2216892557827162e-82,Paszek T.,3.25,0.5,-0.13888888888888895
2008-06-24,6.522463193373278e-82,1.0520101924795612e-82,-1.0520101924795612e-82,Bychkova E.,3.25,0.5,-0.13888888888888895
2008-06-24,5.823627851226142e-82,6.98835342147137e-83,-6.98835342147137e-83,Pironkova T.,2.75,0.5,-0.1071428571428571
2008-06-24,4.4717142429057877e-82,1.3519136083203542e-82,-1.3519136083203542e-82,Foretz S.,15.0,0.5,-0.2321428571428571
2008-06-24,3.689499964679775e-82,7.822142782260124e-83,-7.822142782260124e-83,Obziler T.,4.33,0.5,-0.17492492492492495
2008-06-24,2.8824218474060746e-82,8.070781172737007e-83,-8.070781172737007e-83,Voracova R.,9.0,0.5,-0.2187499999999999
2008-06-24,2.3059374779248597e-82,5.764843694812149e-83,-5.764843694812149e-83,Nakamura A.,6.0,0.5,-0.19999999999999996
2008-06-24,2.2098567496779905e-82,9.608072824686923e-84,-9.608072824686923e-84,Ani M.,2.2,0.5,-0.04166666666666663
2008-06-24,1.998419838443368e-82,2.114369112346226e-83,-2.114369112346226e-83,Rezai A.,2.62,0.5,-0.095679012345679
2008-06-24,2.1233210783460785e-82,9.99209919221684e-84,1.249012399027105e-83,Hsieh S.W.,2.25,0.5,0.0625
2008-06-24,1.7251983761561888e-82,3.981227021898897e-83,-3.981227021898897e-83,Govortsova O.,5.0,0.5,-0.1875
2008-06-24,1.5403556929965973e-82,1.8484268315959164e-83,-1.8484268315959164e-83,O'Brien K.,2.75,0.5,-0.1071428571428571
2008-06-24,1.4119927185802142e-82,1.283629744163831e-83,-1.283629744163831e-83,Ditty J.,2.5,0.5,-0.08333333333333337
2008-06-24,1.2158826187774066e-82,1.9611009980280754e-83,-1.9611009980280754e-83,Errani S.,3.25,0.5,-0.13888888888888895
2008-06-24,9.499082959198488e-83,2.6597432285755768e-83,-2.6597432285755768e-83,Chan Y.J.,9.0,0.5,-0.21875
2008-06-24,1.306123906889792e-82,1.4248624438797732e-83,3.562156109699433e-83,Loit E.,3.5,0.5,0.3749999999999998
2008-06-24,1.338777004562037e-82,2.96846342474953e-84,3.2653097672244833e-84,Suarez Navarro C.,2.1,0.5,0.025000000000000133
2008-06-24,1.0345095035252103e-82,3.0426750103682656e-83,-3.0426750103682656e-83,Savchuk O.,12.0,0.5,-0.2272727272727273
2008-06-25,7.993937072694806e-83,2.351157962557296e-83,-2.351157962557296e-83,Camerin M.E.,12.0,0.5,-0.2272727272727273
2008-06-25,6.661614227245672e-83,1.3323228454491344e-83,-1.3323228454491344e-83,Parmentier P.,4.0,0.5,-0.16666666666666663
2008-06-25,6.328533515883388e-83,3.330807113622836e-84,-3.330807113622836e-84,Stosur S.,2.25,0.5,-0.050000000000000044
2008-06-25,5.449570527566251e-83,8.789629883171372e-84,-8.789629883171372e-84,Baltacha E.,3.25,0.5,-0.13888888888888895
2008-06-25,4.184491655095514e-83,1.2650788724707367e-83,-1.2650788724707367e-83,Dechy N.,15.0,0.5,-0.2321428571428571
2008-06-25,3.437261002399886e-83,7.472306526956275e-84,-7.472306526956275e-84,Niculescu M.,4.5,0.5,-0.17857142857142871
2008-06-25,2.7927745644499076e-83,6.444864379499786e-84,-6.444864379499786e-84,Perebiynis T.,5.0,0.5,-0.1875
2008-06-25,2.443677743893669e-83,3.4909682055623845e-84,-3.4909682055623845e-84,Bondarenko K.,3.0,0.5,-0.125
2008-06-25,2.321493856698986e-83,1.2218388719468345e-84,-1.2218388719468345e-84,Dushevina V.,2.25,0.5,-0.04999999999999993
2008-06-25,1.789484847872135e-83,5.320090088268509e-84,-5.320090088268509e-84,Radwanska U.,13.0,0.5,-0.22916666666666674
2008-06-25,1.491237373226779e-83,2.982474746453558e-84,-2.982474746453558e-84,Ruano Pascual V.,4.0,0.5,-0.16666666666666674
2008-06-25,1.2426978110223159e-83,2.4853956220446315e-84,-2.4853956220446315e-84,Gallovits E.,4.0,0.5,-0.16666666666666663
2008-06-25,1.4757036505890002e-83,1.3314619403810527e-84,2.3300583956668424e-84,Pavlyuchenkova A.,2.75,0.5,0.1875
2008-06-25,1.5494888331184502e-83,6.148765210787505e-85,7.378518252945007e-85,Rodina E.,2.2,0.5,0.050000000000000044
2008-06-25,2.033704093467966e-83,2.1520678237756255e-84,4.842152603495158e-84,Zahlavova Strycova B.,3.25,0.5,0.3125000000000002
2008-06-25,1.597910359153402e-83,4.357937343145642e-84,-4.357937343145642e-84,Domachowska M.,8.0,0.5,-0.2142857142857142
2008-06-26,1.6378581181322371e-83,3.631614452621371e-85,3.9947758978835085e-85,Martinez-Sanchez M.J.,2.1,0.5,0.02499999999999991
2008-06-26,1.9449565152820316e-83,1.7548479837131112e-84,3.0709839714979447e-84,Tanasugarn T.,2.75,0.5,0.1875
2008-06-26,1.4992373138632327e-83,4.457192014187989e-84,-4.457192014187989e-84,Keothavong A.,13.0,0.5,-0.22916666666666663
2008-06-26,1.6379167653955818e-83,1.0122587703091172e-84,1.3867945153234906e-84,Dulko G.,2.37,0.5,0.09250000000000003
2008-06-26,1.3454316287177993e-83,2.9248513667778246e-84,-2.9248513667778246e-84,Goerges J.,4.5,0.5,-0.1785714285714286
2008-06-26,1.0763453029742395e-83,2.690863257435599e-84,-2.690863257435599e-84,Wozniak A.,6.0,0.5,-0.19999999999999996
2008-06-26,1.051882909724825e-83,2.4462393249414555e-85,-2.4462393249414555e-85,Bammer S.,2.1,0.5,-0.022727272727272818
2008-06-26,9.057880611519326e-84,1.4609484857289236e-84,-1.4609484857289236e-84,Loit E.,3.25,0.5,-0.13888888888888895
2008-06-26,7.076469227749473e-84,1.9814113837698525e-84,-1.9814113837698525e-84,Hsieh S.W.,9.0,0.5,-0.21875
